cod_autor|nome_completo
34262|Perota, Maria Luiza Loures Rocha
34263|Rimoli, Raul
34264|Hernández Salazar, Patricia
34265|Nicholas, David
34266|Rowland, Ian
34267|Vallejo Murcia, Olga
34268|Arturo Montoya, Carlos
34269|Tarango, Javier
34270|Hernández-orozco, Guillermo
34271|Hernández López, Nitza M.
34272|Flores Caraballo, Eliut D.
34273|Suárez Balseiro, Carlos A.
34274|Bernal Vinasco, Isabel Cristina
34275|Viana Arango, Carmen
34276|Taborda Ortíz, Jair Gonzalo
34277|Montoya Agudelo, César Alveiro
34278|Pardo Rodríguez, Luis Ernesto
34279|Gutiérrez Rodríguez, Oliver
34280|Redondo Del Prado, Gema
34281|Mizrahi, Rachel
34282|Pilar Roca, Mª del
34283|Sá, Mário
34284|Schraiber, Lilia Blima
34285|Grossman, Elio
34286|Araújo-jorge, Tania C.
34287|Souza, Eduardo F. Alexander Amaral de
34288|Luz, Madel Therezinha
34289|Cruz, Alice
34290|Castro, Selma Munhoz Sanches de
34291|Watanabe, Helena Akemi Wada
34292|Mellagi, André Gonçalves
34293|Gomes, Ana Carolina Vimieiro
34294|Dalben, André
34295|Cavalcanti, Juliana Manzoni
34296|Caser, Arthur Torres
34297|Vital, André Vasques
34298|Galassi, Peter
34299|Dempsey, Amy
34300|Miranda, Silvânia Vieira de
34301|Duarte, Amélia
34302|Marinho, Pedro Eduardo Mesquita de Monteiro
34303|Brandão, José Manuel
34304|Cafezeiro, Isabel
34305|Haeusler, Edward Hermann
34306|Cukierman, Henrique Luiz
34307|Lana, Vanessa
34308|Jurberg, Claudia
34309|Verjovsky, Marina
34310|Moraes, Marcos
34311|Costa, Manuela Castilho Coimbra
34313|Correia, Francisco Moreira
34314|Rocha, José Luis
34315|Almeida, Adelino A. M. de
34316|Martins, José A. Lomba
34317|Pereira, Daniel A.
34318|Cunha, Joaquim da Silva
34319|Carvalho, Virgílio de
34320|Moreira, Cecílio
34321|Martins, Manuel Gonçalves
34322|Monteiro, Raquel da Cruz
34323|Marques, Maria Beatriz
34324|Lopes, Humberto Elísio
34325|Laranjeira, Carla Maria
34326|Gonçalves, Paulo Frederico F.
34327|Ramos, Maria Teresa de Oliveira
34328|Rodrigues, Helena Maurício
34329|Correia, Cláudia
34330|Monteiro, Ana Rita Amaro
34331|Luna, Suely
34332|Zaroni, Lígia
34333|Santos, Claristella
34334|Vergne, Cleonice
34335|Amâncio, Suely
34336|Pereira, Edithe
34337|Guimarães, Gonçalves
34338|Rocha, Tita
34339|Évora, José da Silva
34340|Guérin, Claude
34341|Gonzalez Morales, Manuel
34342|Lima, Marcos Galino
34343|Viana, Maria Somália Sales
34344|Locks, Martha
34345|Cordeiro, Darlan
34346|Estrela, Tiago
34347|Lopes, Maria José
34348|Marques, Beatriz Moscoso
34349|Morais, Joaquim
34350|Cordeiro, Ana
34351|Monteiro, Fernando Amaro
34352|Amaral, Ilídio do
34353|Albuquerque, Paulo Tadeu de Souza
34354|Velozo, Jango Nery
34355|Torrão, Maria Manuel Ferraz
34356|Soares, Maria João
34357|Cohen, Zelinda
34358|Nascimento, Ana
34359|Torres, Ana Catarina
34360|Villarroel, Hugo Sérgio
34361|Cruz, Carla Teixeira e
34362|Matias, Cecília
34363|Conceição, Margarida Tavares da
34364|Costa, Anouk Faria da
34365|Carvalho, José Maria Lobo de
34366|Ferreira, Teresa de Deus
34367|Rodrigues, Adriano Vasco
34368|Meneses, José Luiz da Mota
34369|Tenório, Maria Cristina
34370|Gaspar, Maria Dulce
34371|Barbosa, Debora
34372|Galindo, Marcos
34373|Del'arco, Eloisa
34374|Melo, Patrícia Pinheiro de
34375|Silva, Isabel L. Morgado de S. e
34376|Spencer, Walner Barros
34377|Nascimento, Octávio
34378|Moreno, Alessandra Zorzetto
34379|Lopes Filho, João
34380|Fernandes, João Eduardo
34381|Almeida, Maria José da Conceição
34382|Martinheira, José Sintra
34383|Alves, Dora Resende
34384|Reis, Luís Filipe Moreira Alves do Carmo
34385|Gomes, Gabriel Edgar Fonseca da Silva
34386|Gonçalves, Nuno da Silva
34387|BIBLIOTECA NACIONAL (Brasil). Divisão de Iconografia
34388|Neves, Baltazar Soares
34389|Fernandes, Maria Celia
34390|Silva, Luiz Antonio Gonçalves
34391|Souza, Reis de
34392|Braga, Isabel M. R. Mendes Drumond
34393|Valadares, Virgínia Maria Trindade
34394|Pulido Daza, Nelson Javier
34395|Ospina Rodríguez, Martha Carolina
34396|Fuentes Baquero, Merielen
34397|Pino Castaño, Carlos Andrés
34398|Quintanilha, Dirceu
34399|Moreyra, Alvaro
34400|Moreira, Cid Knipel
34401|Barreto, Anna Olga de Barros
34402|Batassini, Caroline
34403|Lessa, Cíntia A.
34404|Strey, Josiane
34405|Nazzari, Muriel
34406|Maggi, Michelle
34407|Oliveira, Lólio Lourenço de
34408|Bissacot, Rafaela
34409|Bonato, Andressa
34410|Lima, Daniel
34411|Giacomelli, Daniela
34412|Fonseca, Cristiane da
34414|Mugnol, Marcelo
34415|Andreazza, Josele
34416|Oscari, Simone
34417|Brandão, Cristina de Jesus Botelho
34418|Alvares, Lillian
34419|Tavares, Aureliana Lopes de Lacerda
34420|Pereira, José Paulo Speck
34421|Batista, Carmem Lúcia
34422|Bisoffi, Glória Carolina
34423|Mazini, Elizabeth Sardelli
34424|Cruz, Ruleandson do Carmo
34425|Cruz, Cláudio Silva da
34426|Andrade, Edméia Leonor Pereira de
34427|Figueiredo, Rejane Maria da Costa
34428|Couto, José Geraldo
34429|Costa, Angela Marques da
34430|Pressler, Gunter Karl
34431|Santiago, Stela Elia Martins
34432|Bracht, Fabiano
34433|Pelli, Ronaldo
34434|Nascimento, Dilene Raimundo do
34435|Silva, Matheus Alves Duarte da
34436|Amaral, Clinio de Oliveira
34437|Aguilar, Nelson
34438|Milliet, Maria Alice
34439|Oliveira Neto, Wilson de
34440|Souza, Felipe Freitas de
34441|Senos, Nuno
34442|Matos, Paulo Lopes
34443|Teixeira, André
34444|Pires, Silvana
34445|Correia, Jorge
34446|Camargo, Luís Soares de
34447|Andrade, Manuella Marianna
34448|Rodrigues, Neuma Brilhante
34449|Melo, Rosiane Maria de
34450|Silva, Andrée Mansuy-Diniz
34451|Felismino, David Alexandre
34452|Brito, Gilmário Moreira
34453|Sá, Emília Maria de
34454|Daltério, Rosely Aparecida
34455|Araújo, Astolfo Gomes de Mello
34456|Campos, Maryzilda Couto
34457|Gândavo, Pero de Magalhães de
34458|Santos, Ângelo Augusto dos
34459|Silva, Sérgio Monteiro da
34460|Miranda, Carmélia Aparecida Silva
34461|Godoy, Rubén Darío Argüello
34462|Armoa, Estela Báez de
34463|Antúnez, Rolando Aníbal Candia
34464|Villa, Alejandro Valencia
34465|Amorim, Jacqueline
34466|Parente, Fábio
34467|Queiroz, Albérico Nogueira de
34468|Cardoso, Glória Maria Brito
34469|Rosa, Maria Lurdes
34470|Asón Vidal, Irma
34471|Santos, Shirlei Martins dos
34472|Gurgel, Cristina B. F. M.
34473|Lewinsohn, Rachel
34474|Coelho, Rui Gomes
34475|Feldman, Walter
34476|Miranda, Carlos
34477|Silva, Marcos Barbosa da
34478|Iglesias Magalhães, Pablo Antonio
34479|Kirschner, Tereza Cristina
34480|Souza Lordelo, Monique Cristina
34481|Nawrot, Piotr
34482|Alves, Márcia Angelina
34483|São Pedro, Maria de Fátima Alves
34484|Lemos, Maria de Lourdes
34485|Perez, Rhoneds Aldora Rodrigues
34486|Shimamura, Nadia
34487|Ermarkoff, George
34488|Ribeiro, Loredana Marise Ricardo
34489|Souza, Roseane Silveira de
34490|Toth, Elba moraes Rêgo
34491|Vieira Filho, Raphael Rodrigues
34492|Santos, Adelson
34493|Araújo, Íris Morais
34494|Valentim, Rodolfo
34495|Guapindaia, Vera
34496|Coutinho, Eduardo F.
34497|Kauss, Vera Lúcia Teixeira
34498|Lopes, Paulo Roberto do Canto
34499|Peyre, Evelyne
34500|Coppens, Yves
34501|Fernandes, Ana Rita Vidica
34502|Silva, Jacionira Coelho
34503|Castro, Viviane Maria de
34504|Nascimento, Ana Lúcia
34505|Gomes, Jussara Vieira
34506|Menezes, Rosângela
34507|Leite, Marinete Neves
34508|Silva Júnior, Luiz Severino da
34509|García Cebrián, Francisco
34510|Escribano Prieto, Edila
34511|Elias, Juliana Lopes
34512|Kashimoto, Emília Mariko
34513|Beber, Marcus Vinícius
34514|Rosa, André Osório
34515|Rogge, Jairo Henrique
34516|Lima, Francisco
34517|Jasmim, Elise
34518|Perutti, Daniela Carolina
34519|Araujo, Gisele Silva
34520|Alves, Diego Ramiro Araoz
34521|Martins, Tatiana Gomes
34522|Baptista, Katia Aparecida
34523|Perruso, Marco Antonio
34524|Neves, Lúcia Maria Bastos Pereira das
34525|Medeiros, Ricardo Pinto de
34526|Boelter, Cleuza Maria Roveda
34527|Santos, Carla Xavier dos
34528|Horne, Gerald
34529|Karawejczyk, Monica
34530|Coser, Ivo
34531|Silva, Luiz Geraldo da
34532|Carbone, Pedro Paulo
34533|Brandão, Hugo Pena
34534|Leite, João Batista Diniz
34535|Vilhena, Rosa Maria de Paula
34536|Fleury, Maria Tereza Leme
34537|Oliveira Junior, Moacir de Miranda
34538|Fischer, Rosa Maria
34540|Pedrosa, Bernadette
34541|Dutra, Joel Souza
34542|Borges-andrade, Jairo E.
34543|Abbad, Gardênia da Silva
34544|Mourão, Luciana
34545|Zanelli, José Carlos
34546|Borges-andrade, Jairo Eduardo
34547|Bastos, Antonio Virgílio Bittencourt
34548|Ventura, Zuenir
34549|Melo, Zuleide Faria de
34550|Breguês, Sebstião Geraldo
34551|Brito, Antonio Carlos de
34552|Fragoso, Heleno Claudio
34553|Salgado, Ronaldo
34554|Fonteles Neto, Francisco Linhares
34555|Kunz, Martine Suzanne
34556|Pereira, Maria Florice Raposo
34557|Pordeus Junior, Ismael
34558|Morais, Álvaro Dellano Rios
34559|Coelho, Merilane
34560|Fuccille, Luís Alexandre
34561|Costa, Arthur Trindade Maranhão
34562|Luz, Eduardo
34563|Barbalho, Alexandre
34564|Regis, João Rameres
34565|Marques, Roberto
34566|Maia, Lígio José de Oliveira
34567|Clementino, Maria do Livramento Miranda
34568|Malin, Mauro
34569|Gonçalves, Marcos
34570|Beleli, Iara
34571|Pondé, Glória
34572|Santos, Fabricio Lyrio
34573|Leal, Virgínia
34574|Oliva Campos, Carlos
34575|Rocha Valencia, Alberto
34576|Morales Ruvalcaba, Daniel Efrén
34577|Mariano, Marcelo Passini
34578|Pinho, Eliezer Monteiro
34579|Vieira, Anco Márcio Tenório
34580|Serbin, Andrés
34581|Durán Gil, Aldo
34582|Antunes, Álvaro de Araújo
34583|Suares Salazar, Luis
34584|Sato, Nanami
34585|COMMITTEE ON ARCHIVE BUILDINGS AND EQUIPMENT
34586|Costa, Cecília
34587|Sattamini, Vanessa
34588|Ricardo, Cassiano
34589|Brito, Alexandra Barahona de
34590|Bancaud, Alain
34591|Pistori, Edson Claudio
34592|Remígio, Rodrigo Ferraz de Castro
34593|Oliveira, Antonio Leal de
34594|Bastos, Lucia Elena Arantes Ferreira
34595|Pacheco, Mariana Pimentel Fischer
34596|Gonçalves, Danyelle Nilin
34597|Callado, Ana Arruda
34598|Machuca, Jaqueline Castilho
34599|Oliveira, Irenísia Torres de
34600|Junqueira, Ivan
34601|Gens, Rosa Maria de Carvalho
34602|Benedetti, Juliana Cardoso
34603|Nahoum, André Vereta
34604|Lima, Ricardo Vieira
34605|Dias, Silvana Moreli Vicente
34606|Morais, Christianni Cardoso
34607|Braga, Maria de Fátima Almeida
34608|Gomes, Carlos Alberto da Costa
34609|Segurança, NAÇÕES UNIDAS. Conselho de
34610|Boff, Clodovis
34611|Paiva, Vanilda
34612|Fadul, Wilson
34613|CENTRO INTERNACIONAL PARA A JUSTIÇA TRANSICIONAL
34614|Julliard, Jacques
34615|Alves, Rubem A.
34616|Souza, Geraldo Gerson de
34617|Rocha, Alexandre Sergio da
34618|Fernandes, Belmiro Vivaldo Santana
34619|Mendonça, Sonia Cristina da Rocha
34620|Hirsch, Fábio Pedriano de Almeida
34621|Leitão, Kleber Luis da Costa
34622|Nascimento, Florinda Lima do
34623|Lins, Maria Beatriz Patury Accioly
34624|Bossi, Ecléa
34625|Paulo Neto, José
34626|Libânio, J. B.
34627|Lubbe, Anita
34628|Miranda, Maria Guilhermina
34629|Berdichewsky, Bernardo
34630|Leitão Filho, Pedro Wilson
34631|Henriques, Luiz Sérgio Nascimento
34632|Donnici, Virgílio Luiz
34633|Pires, Eginardo
34634|BRASIL. Ministério da Justiça. Comissão de Anistia
34635|Munhoz Netto, Alcides
34636|Sist, Arturo
34637|Iriarte, Gregorio
34638|Pombo, Rocha
34639|Pinto, Luis Carlos Guedes
34640|Hoffmann, Rodolfo
34641|Herkenhoff, João Baptista
34642|Gatica, Mónica
34643|Adrião, Pedro
34644|Miranda, Humberto
34645|Oliveira, Antonio Marcos Alves de
34646|Barbosa, Wilmar do Valle
34647|Deutscher, Isaac
34648|Melo, José Laurênio de
34649|Rangel, Tamara
34650|Gonçalves Júnior, Oswaldo
34651|Amâncio, Antonio Carlos
34652|Garcia, Luis Henrique Assis
34653|Fernandes, Annelise Caetano Fraga
34654|Nakashima, Edson Yukio
34655|Ferronato, Cristiano
34656|Silva, Vera Lúcia Gaspar da
34657|Jesus, Camila Mendes de
34658|Kinchescki, Ana Paula de Souza
34659|Anjos, Maria de Lourdes Porfirio Ramos Trindade dos
34660|Carvalho, Carlos Henrique de
34661|Lopes, Silvana Fernandes
34662|Gonçalves, Irlen Antonio
34663|Nogueira, Vera Lúcia
34664|Leite, Juçara Luzia
34665|Rossini, Gabriel Antunes Rossini
34666|Farias, Ana Elizabete Moreira de
34667|Trías, Vivian
34668|David, Mauricio Dias
34669|Rosenberg, Arthur
34670|Presser, Margaret
34671|Elias, Rubén
34672|Bertelli, Antonio Roberto
34673|Villaça, Alcides
34674|Van Velthem, Lucia Hussak
34675|Van Velthem Linke, Iori Leonel
34676|Pellegrino, Hélio
34677|Kovadloff, Santiago
34678|Lechner, Norbert
34679|Silva, Edineide Maria da
34680|ARCHIVO MUNICIPAL DE ALCOBENDAS
34681|Fernandes, Raquel de Aragão Uchôa
34682|Prestes Filho, Luís Carlos
34683|Almeida, José Maurício Gomes de
34684|Martins, Ana Cristina
34685|Albino, Teresa
34686|Macedo, Jorge Braga de
34687|Coutinho, Fabio de Sousa
34688|Silva, Delma Josefa da
34689|Oliveira, Aurenéa Maria de
34690|Pacheco, Roberto
34691|Mendonça, Valéria Nepomuceno Teles de
34692|Fournial, Georges
34693|Batalla, Guillermo Bonfil
34694|Junqueira, Cecília Costa
34695|Brüggemann, Beate
34696|Riehle, Rainer
34697|Trotsky, Leon
34698|Lobato, Manuel
34699|Costa, Cátia Miriam
34700|Conde, Patrícia
34701|Ferrão, José E. Mendes
34702|Laxe, Maria Júlia Cortines
34703|Caminha, Edmílson
34704|Dias, Teófilo
34705|Bastos, Augusto Sérgio
34706|Azevedo, Sânzio de
34707|Correia, Marlene de Castro
34708|Cobuccio, Bruno Luiz dos Santos
34709|Simões, Antonio José Ferreira
34710|Vidigal, Carlos Eduardo
34711|Marx, Karl
34712|Barbosa, Regis
34713|Kothe, Flávio R.
34714|Mehring, Franz
34715|Esser, Josef
34716|Görg, Christoph
34717|Hirsch, Joachim
34718|Barreto, Jaison
34719|Pereira, Eduardo Adilson Camilo
34720|Santos, Gabriela Aparecida dos
34721|Alves, Uelinton Farias
34722|Silva, Éric Teixeira
34723|Martins, Evandro Silva
34724|Rebello, Ivone Daré
34725|Uliano, Bárbara Poli
34726|Rebuzzi, Solange
34727|Morgado, Ana
34728|Nunes, Carmo
34729|Garcia, João Carlos
34730|Madalena, Fonseca
34731|Pinto, Inês
34732|Ricardo, Rui Pinto
34733|Silva, Selma Maria da
34734|Serge, Victor
34735|Bischoff, Joachim
34736|Huggins, E.
34737|Lopes, Luciana Soares
34738|Roque, Ana Cristina
34739|Marques, Vítor Rosado
34740|Sousa, Maria Aparecida Silva de
34741|Castelo, Cláudia
34742|Castellucci Junior, Wellington
34743|Pires, Maria de Fátima Novaes
34744|Reis, Isabel Cristina Ferreira dos
34745|Passos, Tiago Eli de Lima
34746|Martins, Edilson
34747|Mattos, Wilson Roberto de
34748|Seeger, Anthony
34749|Halfpap, Luiz Carlos
34750|Fontana, Remy
34751|Sá, Cristina C. da Costa e
34752|Corrêa, Eduardo Henrique Bacellar
34753|Durham, Jimmie
34754|Oliveira, Ana Maria Carvalho dos Santos
34755|Diniz, Freitas
34756|Manduca, Paulo César Souza
34757|Luciani, Giacomo
34758|Costa, Thomaz Guedes da
34759|Oliveira, Eliézer Rizzo de
34760|Trabalho, ORGANIZAÇÃO INTERNACIONAL DO
34761|Pereira, Armand
34762|Gernigon, Bernard
34763|Odero, Alberto
34764|Guido, Horacio
34765|Siqueira Neto, José Francisco
34766|Anastasia, Antônio Augusto Junho
34767|Abreu, Rogério
34768|Canas, Ana
34769|Mateus, Catarina
34770|Moura, Laura
34771|Sequeira, Sílvia
34772|Moirés, Branca Rolão
34773|BRASIL. Secretaria de Direitos Humanos da Presidência da República
34774|Ferrer, Eliete
34775|Angress, Werner T.
34776|Helmert, Heinz
34777|Engelberg, Ernst
34778|Frank, Pierre
34779|Rosdolsky, Roman
34780|Ceretti, Conrado
34781|Silberberg, María Inés
34782|Urban, João
34783|Urban, Teresa
34784|Santos, Nelson Pereira dos
34785|Viany, Alex
34786|Barros, Nelson Lins e
34787|Fonseca, Gelson
34788|Dagnino, Renato Peixoto
34789|Lins, Marcos Pereira Estelita
34790|Miyamoto, Shiguenoli
34791|Fabrício, Edison Lucas
34792|Rojas, Alberto Müller
34793|Halle, Wiilh. Schuter de
34794|Tomazoni, Joni César
34795|Golembiewski, Carlos
34796|Santos, Fernando Luiz dos
34797|Gomes, Fábio Silva
34798|Lins, Mariana
34799|Araújo, Patrícia Silva
34800|Leite, Valéria de Jesus
34801|Scalabrin, Leandro Gaspar
34802|Kosak, Lenita
34803|Sabóia, Josiane
34804|Moreira Junior, Carlos
34805|Perli, Fernando
34806|Bóia, Wilson
34807|Souza, Aparecida Darc de
34808|Espírito Santo Júnior, Clóvis do
34809|Cobério, Caio Graco Valle
34810|Straube, Fernando Costa
34811|Urben-filho, Alberto
34812|Kopij, Grzegorz
34813|Costa, Iseu Affonso da
34814|Cleto, Josaphat Porto Lona
34815|Luiz, Edson Beú
34816|Kuyumjian, Marcia de Melo Martins
34817|Meneses, Sônia
34818|Arendi, Silvia Maria Fávero
34819|Souza, Leno José Barata
34820|Oliveira, Carlos Eduardo Rebuá
34821|Monteiro, Érica Gomes Daniel
34822|Brilhante, Matilde de Lima
34823|Guiot, André Pereira
34824|Maor, Harry
34825|Teixeira, Murilo Walter
34826|Mourão, Guy
34827|Rodrigues, José Chuquer
34828|Winklerprins, Antoinette
34829|Oliveira, Perpetuo Socorro de Souza
34830|Garcez, Danielle Sequeira
34831|Sánchez Botero, Jorge Iván
34832|Fabré, Nidia Noemi
34833|Pollig, João Victor Diniz Coutinho
34834|Porro, Antonio
34835|Schwartsmann, Leonor
34836|Martinuzzo, José Antonio
34837|Badaró, Murilo
34838|Rizzo, Marçal Rogério
34839|Paz, Rhoneds A. R. Perez da
34840|Gomes, Maria José Teixeira Lopes
34841|Lopes Filho, José Galdino
34842|Cavalcanti, Dirce de Assis
34843|Vianna Junior, Wilmar da Silva
34844|Bastos, Augusto Roa
34845|Pires, Simeão Ribeiro
34846|Vianna, Nelson
34847|Oliveira, Almir Leal de
34848|Dahl, Gustavo
34849|Diégues, Carlos
34850|Guedes, Fausto
34851|Laranjeira, Álvaro Nunes
34852|Krebs, Mario
34853|Schneider, Michael
34854|Araújo, Wladimyr Sena
34855|Carvalho, José Baptista de
34856|Rose, Isabel Santana de
34857|Santos, Rafael Guimarães de
34858|Villon, Victor
34859|Neuberger, Lotário
34860|Sousa, Arinaldo Martins de
34861|Nascimento, Gizêlda Melo do
34862|Rodrigues, Adiel Alves
34863|Batista, Djalma
34864|Telles, Tenório
34865|Duarte, Carina
34866|Pacheco, Cleber
34867|Goulart, João Belchior Marques
34868|Andriotti, Décio
34869|Moretto, Fulvia
34870|Neuberger, Isabel Marta
34871|Touraine, Alain
34872|Leite, Luiz Osvaldo
34873|Konzen, Paulo Roberto
34874|Paula, Christiane Jalles de
34875|Ely, Nilza Huyer
34876|Markun, Paulo
34877|Dias, Elisia Aparecida
34878|Bortoncello, Odila
34879|Oliveira, Gleise Ferreira Sobreiro de
34880|Ramos Junior, José de Paula
34881|Ribeiro, José Alcides
34882|Oliveira, Flavianny Guimarães de
34883|Freitas, Goretti Maria Sampaio de
34884|Neves, Marcos Favas
34885|Teixeira, Faustino
34886|Menezes, Renata de Castro
34887|Calvani, Carlos Eduardo B.
34888|Mendonça, Antonio Gouvêa
34889|Rivera, Paulo Barrera
34890|Campos, Leonildo Silveira
34891|Loiacono, Maurício
34892|Silva, Vagner Gonçalves da
34893|Stool, Sandra Jacqueline
34894|Topel, Marta F.
34895|Santos, Antônio Justiniano dos
34896|Souza, Jacy Borges de
34897|Matos, José Geraldo Ribeiro de
34898|Pacheco, José Martinho dos Santos
34899|Viana, Adailton Lopes
34900|Noronha, Alini Bicalho
34901|Silvestre, Luiz Henrique
34902|Reis, Ricardo Pereira
34903|Lopes, Paulo Sérgio Nascimento
34904|Magalhães, Hélida Mara
34905|Faria, Teddy Marques
34906|Brandão Júnior, Delacyr da Silva
34907|Melo, Ana Paula Gomes de
34908|Ayres, Eduardo Barbosa
34909|Brito, Giliarde de Souza
34910|Chiodi, Rafael Eduardo
34911|Mentha, Claude
34912|Meurling, Ann Christina
34913|Kolankowski, Zygmunt
34914|Anderson, Sonia P.
34915|Sala, Kaarina
34916|Saretzky, Gary D.
34917|Boam, Thomas L.
34918|Van Kuyk, Robert Egeter
34919|Junior, Theotônio
34920|Bervoets, Jan
34921|Tough, Alistair
34922|Stuart, Elizabeth
34923|Almeida, Lázara Alves de
34924|Daros, Maria das Dores
34925|Silva, Ana Claudia da
34926|Daniel, Leziany Silveira
34927|Rosa, Afonso Cláudio de Freitas
34928|Uesseler, Rolf
34930|Essah, Abdullah Abu
34932|Njovana, Samuel
34934|Ritcher, A.
34936|Metring, Sonia lopes
34937|Venturi, Luis Antonio Bittar
34938|Martínez De La Cruz, Juan
34939|Reichel, Sabine
34940|Carvalho, Aloysio Castelo de
34941|Marinho, Hélio Uchoa
34942|Brasil, MUSEU HISTÓRICO DA IMIGRAÇÃO JAPONESA NO
34943|Silva, Agostinho da
34944|CONSEIL INTERNATIONAL DES ARCHIVES. Comité de Droit Archivistique
34946|INTERNATIONAL COUNCIL ON ARCHIVES. Commitee on Archival Legal Matters
34947|Aith, Fernando
34948|Saturnino, Luciana Tarbes Mattana
34949|Diniz, Maria Gabriela Araújo
34950|Monteiro, Tammy Claret
34951|Dallari, Sueli Gandolfi
34952|Assis, Gilmar de
34953|Pavão, Kellen
34954|Costa, Thomaz Felipe da
34955|Faleiros, Daniel Resende
34956|Colvero, Ronaldo Bernardino
34957|Maurer, Rodrigo Ferreira
34958|INSTITUT FÜR MARXIMUS-LENINISMUS
34959|Kozlov, Vladimir Petrovich
34960|Pikhoya, Rudolf
34961|Henrist, Marc
34962|Uessler, Claudia
34963|Soares, SERRES. Helenize
34964|Rech, Raquel Machado
34965|Silva, Denise T. da
34966|Korsch, Karl
34967|Sarmento, Fancisco Jácome
34968|Freitas, Lena Castello Branco Ferreira de
34969|Tundisi, José Galizia
